id,Title,Company Name,Salary,Location,Category,Description,Link
6124,Java Software Engineer,Resourceleap Consultancy Sdn Bhd,"RM 4,500 - RM 9,000",Puchong,Development,"6124            Java Software Engineer            RM 4,500 - RM 9,000            Puchong            Development",https://www.jobstreet.com.my/en/job/java-software-engineer-4709483?jobId=jobstreet-my-job-4709483&sectionRank=85&token=0~6ddfb0a1-61eb-497f-b9ae-6fa4b2777e95&fr=SRP%20Job%20Listing'
4176,Software Developer (.NET),Talentbook Solutions Sdn Bhd,"RM 4,700 - RM 6,900",Kuala Lumpur,Development,"4176            Software Developer (.NET)            RM 4,700 - RM 6,900            Kuala Lumpur            Development",https://www.jobstreet.com.my/en/job/software-developer-net-4680142?jobId=jobstreet-my-job-4680142&sectionRank=149&token=0~cac0dabb-dfc1-44cd-8e97-2158f11743eb&fr=SRP%20Job%20Listing'
5694,Fullstack Java Consultant,dJAVA Factory Sdn Bhd,"RM 5,000 - RM 10,000",Kuala Lumpur,Development,"5694            Fullstack Java Consultant            RM 5,000 - RM 10,000            Kuala Lumpur            Development",https://www.jobstreet.com.my/en/job/fullstack-java-consultant-4703863?jobId=jobstreet-my-job-4703863&sectionRank=112&token=0~60531c55-4a6f-4a5d-bda9-37056ea9e08b&fr=SRP%20Job%20Listing'
1706,Software Analyst,Swisslog Malaysia Sdn Bhd,"RM 5,000 - RM 10,000",Petaling Jaya,Development,"1706            Software Analyst            RM 5,000 - RM 10,000            Petaling Jaya            Development",https://www.jobstreet.com.my/en/job/software-analyst-4707206?jobId=jobstreet-my-job-4707206&sectionRank=113&token=0~60531c55-4a6f-4a5d-bda9-37056ea9e08b&fr=SRP%20Job%20Listing'
6062,Lifeasia Developer,Tentacle Tech,"RM 5,000 - RM 10,000",Kuala Lumpur,Development,"6062            Lifeasia Developer            RM 5,000 - RM 10,000            Kuala Lumpur            Development",https://www.jobstreet.com.my/en/job/lifeasia-developer-4714249?jobId=jobstreet-my-job-4714249&sectionRank=144&token=0~cac0dabb-dfc1-44cd-8e97-2158f11743eb&fr=SRP%20Job%20Listing'
7231,Java Developers,RELDYN TECH SDN. BHD.,"RM 5,000 - RM 10,000",Kuala Lumpur,Development,"7231            Java Developers            RM 5,000 - RM 10,000            Kuala Lumpur            Development",https://www.jobstreet.com.my/en/job/java-developers-4713884?jobId=jobstreet-my-job-4713884&sectionRank=152&token=0~300a80dd-fd5a-4cc5-9991-50c5ef6bdcc7&fr=SRP%20Job%20Listing'
2093,.Net Developer,Agensi Pekerjaan Randstad Sdn Bhd - Professional,"RM 5,000 - RM 10,000",Kuala Lumpur,Development,"2093            .Net Developer            RM 5,000 - RM 10,000            Kuala Lumpur            Development",https://www.jobstreet.com.my/en/job/net-developer-4713399?jobId=jobstreet-my-job-4713399&sectionRank=164&token=0~300a80dd-fd5a-4cc5-9991-50c5ef6bdcc7&fr=SRP%20Job%20Listing'
9380,Node JS Engineer,Malayan Banking Berhad (Maybank),"RM 5,000 - RM 7,000",Kuala Lumpur,Development,"9380            Node JS Engineer            RM 5,000 - RM 7,000            Kuala Lumpur            Development",https://www.jobstreet.com.my/en/job/node-js-engineer-4701701?jobId=jobstreet-my-job-4701701&sectionRank=91&token=0~60531c55-4a6f-4a5d-bda9-37056ea9e08b&fr=SRP%20Job%20Listing'
3841,Software Developer,VOU Sdn Bhd,"RM 5,000 - RM 7,000",Kuala Lumpur,Development,"3841            Software Developer            RM 5,000 - RM 7,000            Kuala Lumpur            Development",https://www.jobstreet.com.my/en/job/software-developer-4713181?jobId=jobstreet-my-job-4713181&sectionRank=97&token=0~60531c55-4a6f-4a5d-bda9-37056ea9e08b&fr=SRP%20Job%20Listing'
6440,Technical Lead/Outsystems Developer,Dagang Nexchange Berhad,"RM 5,000 - RM 8,000",Kuala Lumpur,Development,"6440            Technical Lead/Outsystems Developer            RM 5,000 - RM 8,000            Kuala Lumpur            Development",https://www.jobstreet.com.my/en/job/technical-lead-outsystems-developer-4681819?jobId=jobstreet-my-job-4681819&sectionRank=173&token=0~300a80dd-fd5a-4cc5-9991-50c5ef6bdcc7&fr=SRP%20Job%20Listing'
3108,Developer (Remote),Empire Code,"RM 5,000 - RM 9,000","Johor, Kuala Lumpur",Development,"3108            Developer (Remote)            RM 5,000 - RM 9,000            Johor, Kuala Lumpur            Development",https://www.jobstreet.com.my/en/job/developer-remote-8861121/origin/sg?jobId=jobstreet-sg-job-8861121&sectionRank=284&token=0~c7d4462c-9e5a-48e6-9e14-96c86b140e24&fr=SRP%20Job%20Listing'
9044,Multiple Software Developers,RPS Consultants Sdn Bhd,"RM 5,000 - RM 9,000",Kuala Lumpur,Development,"9044            Multiple Software Developers            RM 5,000 - RM 9,000            Kuala Lumpur            Development",https://www.jobstreet.com.my/en/job/multiple-software-developers-4710425?jobId=jobstreet-my-job-4710425&sectionRank=296&token=0~c7d4462c-9e5a-48e6-9e14-96c86b140e24&fr=SRP%20Job%20Listing'
3116,Software Developer (Front-End),STGW Solution Sdn Bhd,"RM 5,500 - RM 7,000",Kuala Lumpur,Development,"3116            Software Developer (Front-End)            RM 5,500 - RM 7,000            Kuala Lumpur            Development",https://www.jobstreet.com.my/en/job/software-developer-front-end-4681391?jobId=jobstreet-my-job-4681391&sectionRank=272&token=0~c7d4462c-9e5a-48e6-9e14-96c86b140e24&fr=SRP%20Job%20Listing'
2395,Lecturer cum Program Leader - Information Technology,SBIT Training Academy,"RM 5,500 - RM 7,700",Petaling Jaya,Development,"2395            Lecturer cum Program Leader - Information Technology            RM 5,500 - RM 7,700            Petaling Jaya            Development",https://www.jobstreet.com.my/en/job/lecturer-cum-program-leader-information-technology-4711783?jobId=jobstreet-my-job-4711783&sectionRank=73&token=0~6ddfb0a1-61eb-497f-b9ae-6fa4b2777e95&fr=SRP%20Job%20Listing'
5246,Software Engineer,Onepip (Malaysia) Sdn Bhd,"RM 6,000 - RM 12,000",Kuala Lumpur,Development,"5246            Software Engineer            RM 6,000 - RM 12,000            Kuala Lumpur            Development",https://www.jobstreet.com.my/en/job/software-engineer-8932199/origin/sg?jobId=jobstreet-sg-job-8932199&sectionRank=123&token=0~cac0dabb-dfc1-44cd-8e97-2158f11743eb&fr=SRP%20Job%20Listing'
3213,Jr/Sr Terminal Program Developer,CardBiz Solutions Sdn Bhd,"RM 6,000 - RM 8,400",Selangor,Development,"3213            Jr/Sr Terminal Program Developer            RM 6,000 - RM 8,400            Selangor            Development",https://www.jobstreet.com.my/en/job/jr-sr-terminal-program-developer-4680873?jobId=jobstreet-my-job-4680873&sectionRank=119&token=0~60531c55-4a6f-4a5d-bda9-37056ea9e08b&fr=SRP%20Job%20Listing'
8966,Java/JS Developer,8capita,"RM 6,000 - RM 8,400",Kuala Lumpur,Development,"8966            Java/JS Developer            RM 6,000 - RM 8,400            Kuala Lumpur            Development",https://www.jobstreet.com.my/en/job/java-js-developer-4701834?jobId=jobstreet-my-job-4701834&sectionRank=182&token=0~b2a30385-b53a-4755-b73b-11d2d3fa4b7a&fr=SRP%20Job%20Listing'
2017,Application Developer Specialist I,PPG Coatings (Malaysia) Sdn Bhd,"RM 6,000 - RM 8,400",Shah Alam/Subang,Development,"2017            Application Developer Specialist I            RM 6,000 - RM 8,400            Shah Alam/Subang            Development",https://www.jobstreet.com.my/en/job/application-developer-specialist-i-4697374?jobId=jobstreet-my-job-4697374&sectionRank=184&token=0~b2a30385-b53a-4755-b73b-11d2d3fa4b7a&fr=SRP%20Job%20Listing'
2243,Software Engineer - Flutter Developer,Snappymob,"RM 6,000 - RM 8,400",Kuala Lumpur,Development,"2243            Software Engineer - Flutter Developer            RM 6,000 - RM 8,400            Kuala Lumpur            Development",https://www.jobstreet.com.my/en/job/software-engineer-flutter-developer-4677474?jobId=jobstreet-my-job-4677474&sectionRank=274&token=0~c7d4462c-9e5a-48e6-9e14-96c86b140e24&fr=SRP%20Job%20Listing'
7797,Java Developer,Tech Mahindra Ltd,"RM 6,000 - RM 8,400","Kuala Lumpur, Kelantan, Melaka, Negeri Sembilan, Selangor, Labuan",Development,"7797            Java Developer            RM 6,000 - RM 8,400            Kuala Lumpur, Kelantan, Melaka, Negeri Sembilan, Selangor, Labuan            Development",https://www.jobstreet.com.my/en/job/java-developer-4696905?jobId=jobstreet-my-job-4696905&sectionRank=289&token=0~c7d4462c-9e5a-48e6-9e14-96c86b140e24&fr=SRP%20Job%20Listing'
3605,Software Developer (Java),Berjaya Sompo Insurance Berhad,"RM 6,000 - RM 9,000",Kuala Lumpur,Development,"3605            Software Developer (Java)            RM 6,000 - RM 9,000            Kuala Lumpur            Development",https://www.jobstreet.com.my/en/job/software-developer-java-4712746?jobId=jobstreet-my-job-4712746&sectionRank=124&token=0~cac0dabb-dfc1-44cd-8e97-2158f11743eb&fr=SRP%20Job%20Listing'
5766,Senior Lecturer- Computer Science,HELP UNIVERSITY SDN. BHD.,"RM 6,500 - RM 7,800",Kuala Lumpur,Development,"5766            Senior Lecturer- Computer Science            RM 6,500 - RM 7,800            Kuala Lumpur            Development",https://www.jobstreet.com.my/en/job/senior-lecturer-computer-science-4706420?jobId=jobstreet-my-job-4706420&sectionRank=21&token=0~7cae4684-ec52-46eb-b1d9-3bf1edb972f0&fr=SRP%20Job%20Listing'
8137,Senior Executive - Software Engineer (Back-end),INFRA MOBILE DIGITAL SDN BHD,"RM 6,500 - RM 8,500",Kuala Lumpur,Development,"8137            Senior Executive - Software Engineer (Back-end)            RM 6,500 - RM 8,500            Kuala Lumpur            Development",https://www.jobstreet.com.my/en/job/senior-executive-software-engineer-back-end-4692786?jobId=jobstreet-my-job-4692786&sectionRank=98&token=0~60531c55-4a6f-4a5d-bda9-37056ea9e08b&fr=SRP%20Job%20Listing'
6522,Software Engineer (Laravel/Vue.js) (Remote),PIGEONLAB PTE LTD,"RM 6,500 - RM 9,100","Johor, Kuala Lumpur, Penang",Development,"6522            Software Engineer (Laravel/Vue.js) (Remote)            RM 6,500 - RM 9,100            Johor, Kuala Lumpur, Penang            Development",https://www.jobstreet.com.my/en/job/software-engineer-laravel-vue-js-remote-8873560/origin/sg?jobId=jobstreet-sg-job-8873560&sectionRank=251&token=0~2fbaaab5-bfb3-4e0e-8b18-ece05dafa85e&fr=SRP%20Job%20Listing'
4338,Software Engineer (Java),PERSADA TERBILANG SDN. BHD.,"RM 7,000 - RM 12,000",Kuala Lumpur,Development,"4338            Software Engineer (Java)            RM 7,000 - RM 12,000            Kuala Lumpur            Development",https://www.jobstreet.com.my/en/job/software-engineer-java-4701791?jobId=jobstreet-my-job-4701791&sectionRank=177&token=0~300a80dd-fd5a-4cc5-9991-50c5ef6bdcc7&fr=SRP%20Job%20Listing'
8994,Dot Net Developer,Salt Search Sdn Bhd,"RM 7,000 - RM 9,500",Kuala Lumpur,Development,"8994            Dot Net Developer            RM 7,000 - RM 9,500            Kuala Lumpur            Development",https://www.jobstreet.com.my/en/job/dot-net-developer-4713054?jobId=jobstreet-my-job-4713054&sectionRank=185&token=0~b2a30385-b53a-4755-b73b-11d2d3fa4b7a&fr=SRP%20Job%20Listing'
2884,Senior .NET Developer (AdStore),Arvato Systems Malaysia Sdn Bhd,"RM 7,100 - RM 9,200",Kuala Lumpur,Development,"2884            Senior .NET Developer (AdStore)            RM 7,100 - RM 9,200            Kuala Lumpur            Development",https://www.jobstreet.com.my/en/job/senior-net-developer-adstore-4705873?jobId=jobstreet-my-job-4705873&sectionRank=290&token=0~c7d4462c-9e5a-48e6-9e14-96c86b140e24&fr=SRP%20Job%20Listing'
5551,Java Developer-Work From Home,SOFTSTACK SDN. BHD.,"RM 8,000 - RM 16,000","Kuala Lumpur, Johor, Penang, Perak, Sabah, Melaka, Selangor, Sarawak",Development,"5551            Java Developer-Work From Home            RM 8,000 - RM 16,000            Kuala Lumpur, Johor, Penang, Perak, Sabah, Melaka, Selangor, Sarawak            Development",https://www.jobstreet.com.my/en/job/java-developer-work-from-home-4713104?jobId=jobstreet-my-job-4713104&sectionRank=168&token=0~300a80dd-fd5a-4cc5-9991-50c5ef6bdcc7&fr=SRP%20Job%20Listing'
7730,Internship for Software Engineering / Computer Science Students,Arissto (Malaysia) Sdn. Bhd.,"RM 800 - RM 1,000",Selangor,Development,"7730            Internship for Software Engineering / Computer Science Students            RM 800 - RM 1,000            Selangor            Development",https://www.jobstreet.com.my/en/job/internship-for-software-engineering-computer-science-students-4693785?jobId=jobstreet-my-job-4693785&sectionRank=4&token=0~7cae4684-ec52-46eb-b1d9-3bf1edb972f0&fr=SRP%20Job%20Listing'
2466,Internship for Computer Science Students,Ace Resource Advisory Services Sdn Bhd,RM 800 - RM 810,Kuala Lumpur,Development,2466            Internship for Computer Science Students            RM 800 - RM 810            Kuala Lumpur            Development,https://www.jobstreet.com.my/en/job/internship-for-computer-science-students-4714408?jobId=jobstreet-my-job-4714408&sectionRank=8&token=0~7cae4684-ec52-46eb-b1d9-3bf1edb972f0&fr=SRP%20Job%20Listing'
5832,Batch Developer,Tentacle Tech,"RM 9,000 - RM 11,000",Kuala Lumpur,Development,"5832            Batch Developer            RM 9,000 - RM 11,000            Kuala Lumpur            Development",https://www.jobstreet.com.my/en/job/batch-developer-4691122?jobId=jobstreet-my-job-4691122&sectionRank=178&token=0~300a80dd-fd5a-4cc5-9991-50c5ef6bdcc7&fr=SRP%20Job%20Listing'
7076,Software Developer (SQL),Adecco Staffing & Outsourcing Sdn Bhd,"RM 3, 000 - RM 7, 000",Selangor,Development,"7076            Software Developer (SQL)            RM 3, 000 - RM 7, 000            Selangor            Development",https://www.jobstreet.com.my/en/job/software-developer-sql-4712525?jobId=jobstreet-my-job-4712525&sectionRank=111&token=0~60531c55-4a6f-4a5d-bda9-37056ea9e08b&fr=SRP%20Job%20Listing'
4128,GRAPHIC DESIGNER,Pro-Landscape Structure Sdn Bhd,"RM 1,800 - RM 2,500",Selangor,Multimedia,"4128            GRAPHIC DESIGNER            RM 1,800 - RM 2,500            Selangor            Multimedia",https://www.jobstreet.com.my/en/job/graphic-designer-4688428?jobId=jobstreet-my-job-4688428&sectionRank=306&token=0~20b5d301-e330-418e-8221-9b46f81c198e&fr=SRP%20Job%20Listing'
5930,Marketing cum Designer (Internship position available),GUANGDA OPTICS SDN BHD,"RM 2,300 - RM 3,500",Johor Bahru,Multimedia,"5930            Marketing cum Designer (Internship position available)            RM 2,300 - RM 3,500            Johor Bahru            Multimedia",https://www.jobstreet.com.my/en/job/marketing-cum-designer-internship-position-available-4689166?jobId=jobstreet-my-job-4689166&sectionRank=251&token=0~101c0662-aa05-454d-9b95-f982c225d9fe&fr=SRP%20Job%20Listing'
4458,GRAPHIC DESIGNER,KUKUH KEJORA MANAGEMENT & SERVICES,"RM 1,200 - RM 1,600",Johor,Multimedia,"4458            GRAPHIC DESIGNER            RM 1,200 - RM 1,600            Johor            Multimedia",https://www.jobstreet.com.my/en/job/graphic-designer-4715775?jobId=jobstreet-my-job-4715775&sectionRank=160&token=0~82d6372d-d778-43c2-a532-b0c5684b5540&fr=SRP%20Job%20Listing'
6376,Graphic Designer,Samjo Five Eleven,"RM 1,200 - RM 2,400",Perak,Multimedia,"6376            Graphic Designer            RM 1,200 - RM 2,400            Perak            Multimedia",https://www.jobstreet.com.my/en/job/graphic-designer-4691590?jobId=jobstreet-my-job-4691590&sectionRank=246&token=0~101c0662-aa05-454d-9b95-f982c225d9fe&fr=SRP%20Job%20Listing'
5257,GRAPHIC DESIGNER,STICKER X SDN. BHD.,"RM 1,300 - RM 1,800",Ipoh,Multimedia,"5257            GRAPHIC DESIGNER            RM 1,300 - RM 1,800            Ipoh            Multimedia",https://www.jobstreet.com.my/en/job/graphic-designer-4709245?jobId=jobstreet-my-job-4709245&sectionRank=236&token=0~e0c5620b-bc96-42ed-84e6-b1c53bc2962d&fr=SRP%20Job%20Listing'
7100,Graphic Designer,PRINTING BOX,"RM 1,500 - RM 1,700",Johor Bahru,Multimedia,"7100            Graphic Designer            RM 1,500 - RM 1,700            Johor Bahru            Multimedia",https://www.jobstreet.com.my/en/job/graphic-designer-4697886?jobId=jobstreet-my-job-4697886&sectionRank=134&token=0~0a4942ec-6d2f-4bdb-b17a-f2e011a86310&fr=SRP%20Job%20Listing'
1692,IN HOUSE GRAPHIC DESIGN,Rora Rona Rasa Sdn Bhd,"RM 1,500 - RM 2,000",Selayang,Multimedia,"1692            IN HOUSE GRAPHIC DESIGN            RM 1,500 - RM 2,000            Selayang            Multimedia",https://www.jobstreet.com.my/en/job/in-house-graphic-design-4678077?jobId=jobstreet-my-job-4678077&sectionRank=166&token=0~82d6372d-d778-43c2-a532-b0c5684b5540&fr=SRP%20Job%20Listing'
1600,GRAPHIC DESIGNER,FIRZIEY COUTURE,"RM 1,500 - RM 2,100",Petaling Jaya,Multimedia,"1600            GRAPHIC DESIGNER            RM 1,500 - RM 2,100            Petaling Jaya            Multimedia",https://www.jobstreet.com.my/en/job/graphic-designer-4715679?jobId=jobstreet-my-job-4715679&sectionRank=131&token=0~0a4942ec-6d2f-4bdb-b17a-f2e011a86310&fr=SRP%20Job%20Listing'
9940,Graphic designer (Pereka Grafik),OEM BRAND MANUFACTURING SDN. BHD.,"RM 1,500 - RM 2,100",Batu Pahat,Multimedia,"9940            Graphic designer (Pereka Grafik)            RM 1,500 - RM 2,100            Batu Pahat            Multimedia",https://www.jobstreet.com.my/en/job/graphic-designer-pereka-grafik-4703089?jobId=jobstreet-my-job-4703089&sectionRank=171&token=0~82d6372d-d778-43c2-a532-b0c5684b5540&fr=SRP%20Job%20Listing'
8435,Graphic Designer,Perrieri Sdn Bhd,"RM 1,500 - RM 3,000",Kajang/Bangi/Serdang,Multimedia,"8435            Graphic Designer            RM 1,500 - RM 3,000            Kajang/Bangi/Serdang            Multimedia",https://www.jobstreet.com.my/en/job/graphic-designer-4678773?jobId=jobstreet-my-job-4678773&sectionRank=242&token=0~101c0662-aa05-454d-9b95-f982c225d9fe&fr=SRP%20Job%20Listing'
6100,E-commerce Executive cum Graphic Designer,Nuko Marketing (M) Sdn Bhd,"RM 1,500 - RM 3,000",Perai,Multimedia,"6100            E-commerce Executive cum Graphic Designer            RM 1,500 - RM 3,000            Perai            Multimedia",https://www.jobstreet.com.my/en/job/e-commerce-executive-cum-graphic-designer-4688057?jobId=jobstreet-my-job-4688057&sectionRank=248&token=0~101c0662-aa05-454d-9b95-f982c225d9fe&fr=SRP%20Job%20Listing'
